Id.human	Id.hamster	symbol.human	symbol.hamster
60561	101823218	RINT1	Rint1
60592	101835262	SCOC	Scoc
60598	101838536	KCNK15	Kcnk15
60625	101831351	DHX35	Dhx35
60626	101841932	RIC8A	Ric8a
60672	101840300	MIIP	LOC101840300
60673	101832512	ATG101	Atg101
60675	101826787	PROK2	Prok2
60676	101840265	PAPPA2	Pappa2
60677	101834971	CELF6	Celf6
60678	101836198	EEFSEC	Eefsec
60680	101840208	CELF5	Celf5
60681	101828616	FKBP10	Fkbp10
60682	101832246	SMAP1	Smap1
60684	101826497	TRAPPC11	Trappc11
60685	101841252	ZFAND3	Zfand3
60686	101822897	C14orf93	CUNH14orf93
63027	101832951	SLC22A23	Slc22a23
63035	101840385	BCORL1	Bcorl1
63826	101842588	SRR	Srr
63827	101823135	BCAN	Bcan
63874	106023126	ABHD4	Abhd4
63875	101835046	MRPL17	Mrpl17
63876	101844608	PKNOX2	Pknox2
63877	101832150	FAM204A	Fam204a
63891	101836810	RNF123	Rnf123
63892	101838149	THADA	Thada
63893	101822649	UBE2O	Ube2o
63894	101841660	VIPAS39	Vipas39
63895	101829173	PIEZO2	Piezo2
63897	101831505	HEATR6	Heatr6
63898	101828997	SH2D4A	Sh2d4a
63899	101838414	NSUN3	Nsun3
63904	101824285	DUSP21	Dusp21
63905	101834590	MANBAL	Manbal
63906	101828043	GPATCH3	Gpatch3
63908	101835068	NAPB	Napb
63910	101839299	SLC17A9	Slc17a9
63915	101825377	BLOC1S5	Bloc1s5
63916	101843717	ELMO2	Elmo2
63917	101836660	GALNT11	Galnt11
63922	101832665	CHTF18	Chtf18
63923	101829520	TNN	Tnn
63924	101829048	CIDEC	Cidec
63925	101823859	ZNF335	Znf335
63926	101836013	ANKEF1	Ankef1
63928	101828951	CHP2	Chp2
63929	106020863	XPNPEP3	Xpnpep3
63931	101841799	MRPS14	Mrps14
63932	101833708	STEEP1	Steep1
63933	101842580	MCUR1	Mcur1
63934	101840501	ZNF667	Znf667
63935	101824305	PCIF1	Pcif1
63939	101839298	FAM217B	Fam217b
63940	101842669	GPSM3	Gpsm3
63941	101825011	NECAB3	Necab3
63943	101841317	FKBPL	Fkbpl
63946	101843189	DMRTC2	Dmrtc2
63948	101838754	DMRTB1	Dmrtb1
63950	101828452	DMRTA2	Dmrta2
63951	101825837	DMRTA1	Dmrta1
63967	101843640	CLSPN	Clspn
63971	101836082	KIF13A	Kif13a
63973	101828223	NEUROG2	Neurog2
63974	101839840	NEUROD6	Neurod6
63976	101840940	PRDM16	Prdm16
63977	101842960	PRDM15	Prdm15
63978	101834162	PRDM14	Prdm14
63979	101843629	FIGNL1	Fignl1
63982	101835204	ANO3	Ano3
64005	106022605	MYO1G	Myo1g
64061	101836250	TSPYL2	Tspyl2
64062	101839113	RBM26	Rbm26
64065	101835121	PERP	LOC101835121
64066	101824450	MMP27	Mmp27
64067	101840479	NPAS3	Npas3
64072	101841797	CDH23	Cdh23
64073	101840153	C19orf33	CUNH19orf33
64077	101834406	LHPP	LOC101834406
64078	101832734	SLC28A3	Slc28a3
64080	101827412	RBKS	Rbks
64083	101842448	GOLPH3	Golph3
64084	101837721	CLSTN2	Clstn2
64087	101838547	MCCC2	Mccc2
64089	101842760	SNX16	Snx16
64090	101843231	GAL3ST2	Gal3st2
64091	101835759	POPDC2	Popdc2
64092	101829871	SAMSN1	Samsn1
64093	101843401	SMOC1	Smoc1
64094	101824295	SMOC2	Smoc2
64096	101828000	GFRA4	Gfra4
64097	101831274	EPB41L4A	Epb41l4a
64098	101843920	PARVG	Parvg
64101	101836220	LRRC4	Lrrc4
64102	101844193	TNMD	Tnmd
64105	101823608	CENPK	Cenpk
64106	101840997	NPFFR1	Npffr1
64108	101829073	RTP4	Rtp4
64111	101830831	NPVF	Npvf
64112	101823003	MOAP1	Moap1
64114	101830672	TMBIM1	Tmbim1
64115	101844731	VSIR	Vsir
64116	101839232	SLC39A8	Slc39a8
64118	101834001	DUS1L	Dus1l
64121	101830553	RRAGC	Rragc
64122	106021117	FN3K	Fn3k
64123	101833797	ADGRL4	Adgrl4
64127	101838071	NOD2	Nod2
64129	101837983	TINAGL1	Tinagl1
64130	101822972	LIN7B	Lin7b
64131	101828287	XYLT1	Xylt1
64132	101844298	XYLT2	Xylt2
64135	101844185	IFIH1	Ifih1
64137	101828365	ABCG4	Abcg4
64145	101839648	RBSN	Rbsn
64146	121136308	PDF	Pdf
64147	101830339	KIF9	Kif9
64149	101842531	C17orf75	CUNH17orf75
64151	101826084	NCAPG	Ncapg
64168	101826425	NECAB1	Necab1
64170	101839684	CARD9	Card9
64172	101829479	OSGEPL1	Osgepl1
64175	101844959	P3H1	P3h1
64207	101839506	IRF2BPL	Irf2bpl
64208	101840537	POPDC3	Popdc3
64210	101825094	MMS19	Mms19
64211	101839931	LHX5	Lhx5
64215	101844492	DNAJC1	Dnajc1
64216	101837617	TFB2M	Tfb2m
64218	101822683	SEMA4A	Sema4a
64219	101839496	PJA1	Pja1
64220	101828003	STRA6	Stra6
64221	101833742	ROBO3	Robo3
64222	101836104	TOR3A	Tor3a
64223	101831693	MLST8	Mlst8
64224	101843238	HERPUD2	Herpud2
64225	101839826	ATL2	Atl2
64231	101835717	MS4A6A	Ms4a6a
64232	101836240	MS4A5	Ms4a5
64236	101842782	PDLIM2	Pdlim2
64240	101827940	ABCG5	Abcg5
64241	101838417	ABCG8	Abcg8
64282	101839589	TENT4B	Tent4b
64283	101841678	ARHGEF28	Arhgef28
64284	101826735	RAB17	Rab17
64285	101836061	RHBDF1	Rhbdf1
64318	101843095	NOC3L	Noc3l
64319	101840697	FBRS	Fbrs
64320	101843210	RNF25	Rnf25
64321	101844073	SOX17	Sox17
64324	101826029	NSD1	Nsd1
64326	101840804	COP1	Cop1
64327	101835107	LMBR1	Lmbr1
64328	101840015	XPO4	Xpo4
64332	101827060	NFKBIZ	Nfkbiz
64333	101833183	ARHGAP9	Arhgap9
64342	101839847	HS1BP3	Hs1bp3
64343	101830996	AZI2	Azi2
64344	101843818	HIF3A	Hif3a
64359	101835394	NXN	Nxn
64374	101836579	SIL1	Sil1
64375	101823311	IKZF4	Ikzf4
64376	101836844	IKZF5	Ikzf5
64377	101829465	CHST8	Chst8
64386	101839327	MMP25	Mmp25
64388	101844312	GREM2	Grem2
64393	101843934	ZMAT3	Zmat3
64395	101825920	GMCL1	Gmcl1
64397	101835669	ZNF106	Znf106
64398	101827325	PALS1	Pals1
64399	101828564	HHIP	LOC101828564
64400	101833045	AKTIP	LOC101833045
64403	101829487	CDH24	Cdh24
64405	101844864	CDH22	Cdh22
64407	101844890	RGS18	Rgs18
64409	101841745	GALNT17	Galnt17
64410	101843233	KLHL25	Klhl25
64411	101826958	ARAP3	Arap3
64412	101829972	GZF1	Gzf1
64417	101839680	TMEM267	Tmem267
64418	101830185	TMEM168	Tmem168
64419	101831459	MTMR14	Mtmr14
64420	101825965	SUSD1	Susd1
64421	101822603	DCLRE1C	Dclre1c
64422	101840815	ATG3	Atg3
64423	101827131	INF2	Inf2
64425	101822865	POLR1E	Polr1e
64426	101828833	SUDS3	Suds3
64427	101842627	TTC31	Ttc31
64428	101832134	CIAO3	Ciao3
64429	101836684	ZDHHC6	Zdhhc6
64430	101831849	PCNX4	Pcnx4
64431	101831919	ACTR6	Actr6
64432	121136790	MRPS25	Mrps25
64434	101834852	NOM1	Nom1
64446	101828707	DNAI2	Dnai2
64478	101835804	CSMD1	Csmd1
64506	101833690	CPEB1	Cpeb1
64518	101829588	TEKT3	Tekt3
64577	101830926	ALDH8A1	Aldh8a1
64579	101840565	NDST4	Ndst4
64581	101824662	CLEC7A	Clec7a
64582	101836447	GPR135	Gpr135
64598	101833701	MOSPD3	Mospd3
64599	101832480	GIGYF1	Gigyf1
64600	101832129	PLA2G2F	Pla2g2f
64601	101843202	VPS16	Vps16
64641	101831317	EBF2	Ebf2
64645	101833943	MFSD14A	Mfsd14a
64651	106023260	CSRNP1	Csrnp1
64682	101824065	ANAPC1	Anapc1
64689	101826039	GORASP1	Gorasp1
64699	101825568	TMPRSS3	Tmprss3
64708	101844632	COPS7B	Cops7b
64710	101842932	NUCKS1	Nucks1
64711	101826128	HS3ST6	Hs3st6
64714	101837626	PDIA2	Pdia2
64718	101844220	UNKL	Unkl
64743	101839165	WDR13	Wdr13
64744	101839068	SMAP2	Smap2
64745	101839708	METTL17	Mettl17
64746	101833692	ACBD3	Acbd3
64747	101823836	MFSD1	Mfsd1
64748	101826114	PLPPR2	Plppr2
64750	101831395	SMURF2	Smurf2
64753	101839226	CCDC136	Ccdc136
64754	101838152	SMYD3	Smyd3
64755	101841933	RUSF1	Rusf1
64756	101843480	ATPAF1	Atpaf1
64759	101838959	TNS3	Tns3
64760	101838751	FHIP2B	Fhip2b
64761	101824844	PARP12	Parp12
64762	101830030	GAREM1	Garem1
64763	101843919	ZNF574	Znf574
64764	101844692	CREB3L2	Creb3l2
64766	101832004	S100PBP	LOC101832004
64768	101834689	IPPK	Ippk
64769	101841757	MEAF6	Meaf6
64770	101840806	CCDC14	Ccdc14
64771	101842117	ILRUN	Ilrun
64772	101825211	ENGASE	Engase
64773	101842777	PCED1A	Pced1a
64776	101828532	C11orf1	CUNH11orf1
64777	101833245	RMND5B	Rmnd5b
64778	101826355	FNDC3B	Fndc3b
64779	101842253	MTHFSD	Mthfsd
64780	101829614	MICAL1	Mical1
64781	101825034	CERK	Cerk
64782	101823397	AEN	Aen
64783	101824542	RBM15	Rbm15
64784	101826548	CRTC3	Crtc3
64785	101833862	GINS3	Gins3
64786	101839325	TBC1D15	Tbc1d15
64787	101830673	EPS8L2	Eps8l2
64788	101832927	LMF1	Lmf1
64789	110339198	EXO5	Exo5
64792	110339902	IFT22	Ift22
64793	101832209	CEP85	Cep85
64794	101835374	DDX31	Ddx31
64795	101844038	RMND5A	Rmnd5a
64798	121133621	DEPTOR	Deptor
64799	106020731	IQCH	Iqch
64800	101843116	EFCAB6	Efcab6
64801	101825881	ARV1	Arv1
64802	101831515	NMNAT1	Nmnat1
64805	101836729	P2RY12	P2ry12
64806	101825015	IL25	Il25
64834	101827189	ELOVL1	Elovl1
64837	101838007	KLC2	Klc2
64838	101826100	FNDC4	Fndc4
64839	101840566	FBXL17	Fbxl17
64840	101841408	PORCN	Porcn
64841	101832324	GNPNAT1	Gnpnat1
64843	101840905	ISL2	Isl2
64844	101835659	MARCHF7	Marchf7
64847	101841549	SPATA20	Spata20
64848	101836015	YTHDC2	Ythdc2
64849	101830114	SLC13A3	Slc13a3
64850	101824565	ETNPPL	Etnppl
64852	101830731	TUT1	Tut1
64853	101832648	AIDA	Aida
64854	101824989	USP46	Usp46
64855	101834959	NIBAN2	Niban2
64856	101844317	VWA1	Vwa1
64857	101844169	PLEKHG2	Plekhg2
64858	101829777	DCLRE1B	Dclre1b
64859	101831356	NABP1	Nabp1
64860	101837425	ARMCX5	Armcx5
64863	101828400	METTL4	Mettl4
64864	101830517	RFX7	Rfx7
64866	101832747	CDCP1	Cdcp1
64881	101825475	PCDH20	Pcdh20
64895	101823274	PAPOLG	Papolg
64897	101824634	C12orf43	CUNH12orf43
64900	101824022	LPIN3	Lpin3
64901	101830159	RANBP17	Ranbp17
64902	101838780	AGXT2	Agxt2
64919	101836010	BCL11B	Bcl11b
64921	101826918	CASD1	Casd1
64922	110341683	LRRC19	Lrrc19
64924	101835731	SLC30A5	Slc30a5
64925	101826970	CCDC71	Ccdc71
64926	101828582	RASAL3	Rasal3
64927	101823853	TTC23	Ttc23
64928	101839562	MRPL14	Mrpl14
64943	101844508	NT5DC2	Nt5dc2
64946	101824391	CENPH	Cenph
64949	101844271	MRPS26	Mrps26
64951	101832509	MRPS24	Mrps24
64960	101835715	MRPS15	Mrps15
64963	101844311	MRPS11	Mrps11
64965	101824881	MRPS9	Mrps9
64968	101826799	MRPS6	Mrps6
64969	101834172	MRPS5	Mrps5
64975	101835452	MRPL41	Mrpl41
64976	101832119	MRPL40	Mrpl40
64978	101839014	MRPL38	Mrpl38
64979	101832848	MRPL36	Mrpl36
64981	101836680	MRPL34	Mrpl34
64983	101831572	MRPL32	Mrpl32
65003	101823711	MRPL11	Mrpl11
65005	101833986	MRPL9	Mrpl9
65008	101829868	MRPL1	Mrpl1
65009	101843076	NDRG4	Ndrg4
65010	110339200	SLC26A6	Slc26a6
65018	101830271	PINK1	Pink1
65055	101844572	REEP1	Reep1
65056	101822439	GPBP1	Gpbp1
65057	101844304	ACD	Acd
65059	101842687	RAPH1	Raph1
65061	101823725	CDK15	Cdk15
65062	101844282	TMEM237	Tmem237
65065	101842420	NBEAL1	Nbeal1
65078	101838065	RTN4R	Rtn4r
65080	101830012	MRPL44	Mrpl44
65082	101837720	VPS33A	Vps33a
65083	101837267	NOL6	Nol6
65084	101838973	TMEM135	Tmem135
65094	101824937	JMJD4	Jmjd4
65095	101843150	KRI1	Kri1
65108	101834033	MARCKSL1	Marcksl1
65109	101824024	UPF3B	Upf3b
65110	101838521	UPF3A	Upf3a
65117	101837181	RSRC2	Rsrc2
65123	101826645	INTS3	Ints3
65125	101831458	WNK1	Wnk1
65217	101825918	PCDH15	Pcdh15
65220	101823577	NADK	Nadk
65244	101841595	SPATS2	Spats2
65249	101843025	ZSWIM4	Zswim4
65250	101825848	CPLANE1	Cplane1
65258	106021517	MPPE1	Mppe1
65260	101834274	COA7	LOC101834274
65263	101834947	PYCR3	Pycr3
65264	101828025	UBE2Z	Ube2z
65265	101831541	C8orf33	CUNH8orf33
65266	101829068	WNK4	Wnk4
65267	101839622	WNK3	Wnk3
65268	101836777	WNK2	Wnk2
65975	101842527	STK33	Stk33
65977	101830830	PLEKHA3	Plekha3
65979	101826906	PHACTR4	Phactr4
65980	101829937	BRD9	Brd9
65981	101840545	CAPRIN2	Caprin2
65982	101828248	ZSCAN18	Zscan18
65983	101823007	GRAMD2B	Gramd2b
65985	101842816	AACS	Aacs
65986	101839894	ZBTB10	Zbtb10
65987	101842521	KCTD14	Kctd14
65989	101826708	DLK2	Dlk2
65990	121141266	ANTKMT	Antkmt
65991	101828692	FUNDC2	Fundc2
65992	101822462	DDRGK1	Ddrgk1
65993	101824466	MRPS34	Mrps34
65997	101824724	RASL11B	Rasl11b
65998	101832831	ZFTA	Zfta
65999	101831373	LRRC61	Lrrc61
66000	101832713	TMEM108	Tmem108
66004	101842659	LYNX1	Lynx1
66005	101833631	CHID1	Chid1
66008	101824949	TRAK2	Trak2
66036	101841625	MTMR9	Mtmr9
66037	101838882	BOLL	Boll
78986	101827212	DUSP26	Dusp26
78987	106020787	CRELD1	Creld1
78988	101829174	MRPL57	Mrpl57
78989	101830189	COLEC11	Colec11
78990	101842139	OTUB2	Otub2
78991	101841255	PCYOX1L	Pcyox1l
78992	101829452	YIPF2	Yipf2
78994	101829753	PRR14	Prr14
78995	101837946	HROB	Hrob
78996	101841118	CYREN	Cyren
78997	110343701	GDAP1L1	Gdap1l1
78999	101823954	LRFN4	Lrfn4
79000	101834833	AUNIP	LOC101834833
79001	101840628	VKORC1	Vkorc1
79002	101837393	TRIR	Trir
79003	101832869	MIS12	Mis12
79004	101824483	CUEDC2	Cuedc2
79005	101831087	SCNM1	Scnm1
79006	101841214	METRN	Metrn
79007	101832453	DBNDD1	Dbndd1
79009	101838399	DDX50	Ddx50
79012	101835331	CAMKV	Camkv
79016	101838298	DDA1	Dda1
79017	101841471	GGCT	Ggct
79018	101842328	GID4	Gid4
79019	101839633	CENPM	Cenpm
79020	101832102	C7orf25	CUNH7orf25
79022	101830041	TMEM106C	Tmem106c
79023	101830583	NUP37	Nup37
79025	101825064	FNDC11	Fndc11
79026	101829921	AHNAK	Ahnak
79027	101825124	ZNF655	Znf655
79029	101840258	SPATA5L1	Spata5l1
79031	101844468	PDCL3	Pdcl3
79033	101835629	ERI3	Eri3
79034	101842722	INTS15	CUNH7orf26
79035	101825856	NABP2	Nabp2
79036	101831904	KXD1	Kxd1
79037	101829733	PVRIG	Pvrig
79038	101827396	ZFYVE21	Zfyve21
79039	101841558	DDX54	Ddx54
79041	101833981	TMEM38A	Tmem38a
79042	101825525	TSEN34	Tsen34
79047	101829737	KCTD15	Kctd15
79048	101831907	SECISBP2	Secisbp2
79050	101843987	NOC4L	Noc4l
79053	101843870	ALG8	Alg8
79054	101840688	TRPM8	Trpm8
79056	101842204	PRRG4	Prrg4
79057	101823611	PRRG3	Prrg3
79058	101836100	ASPSCR1	Aspscr1
79064	101827098	TMEM223	Tmem223
79065	106021171	ATG9A	Atg9a
79066	101829415	METTL16	Mettl16
79068	101835182	FTO	Fto
79070	101832514	POGLUT2	Poglut2
79071	101830630	ELOVL6	Elovl6
79072	101836852	FASTKD3	Fastkd3
79073	101838090	TMEM109	Tmem109
79074	101824089	C2orf49	CUNH2orf49
79075	121133667	DSCC1	Dscc1
79077	110339856	DCTPP1	Dctpp1
79078	101822697	C1orf50	CUNH1orf50
79080	106021877	CCDC86	Ccdc86
79081	101824573	LBHD1	Lbhd1
79083	101826992	MLPH	Mlph
79084	101842167	WDR77	Wdr77
79085	106022054	SLC25A23	Slc25a23
79086	101837576	SMIM7	Smim7
79087	101830842	ALG12	Alg12
79089	101840089	TMUB2	Tmub2
79090	101836853	TRAPPC6A	Trappc6a
79091	101830197	METTL22	Mettl22
79092	101841536	CARD14	Card14
79094	101825179	CHAC1	Chac1
79095	101829312	BBLN	Bbln
79096	101842303	CSTPP1	CUNH11orf49
79098	101841912	C1orf116	CUNH1orf116
79101	101829648	TAF1D	Taf1d
79102	121133461	RNF26	Rnf26
79109	101822417	MAPKAP1	Mapkap1
79132	101832339	DHX58	Dhx58
79133	101839991	NDUFAF5	Ndufaf5
79134	101831659	TMEM185B	Tmem185b
79135	101834394	APOO	Apoo
79137	101839461	RETREG2	Retreg2
79139	101824732	DERL1	Derl1
79140	101834832	CCDC28B	Ccdc28b
79142	101825984	PHF23	Phf23
79143	101833711	MBOAT7	Mboat7
79144	101840375	PPDPF	Ppdpf
79145	101823524	CHCHD7	Chchd7
79147	101824132	FKRP	LOC101824132
79148	101827221	MMP28	Mmp28
79152	101824170	FA2H	Fa2h
79153	101841406	GDPD3	Gdpd3
79154	101828473	DHRS11	Dhrs11
79155	101822559	TNIP2	Tnip2
79156	101825862	PLEKHF1	Plekhf1
79157	101844456	MFSD11	Mfsd11
79158	101830846	GNPTAB	Gnptab
79159	101826593	NOL12	Nol12
79161	101844229	TMEM243	Tmem243
79165	101834229	LENG1	Leng1
79169	101826343	C1orf35	CUNH1orf35
79170	101839718	PRR15L	Prr15l
79171	101834574	RBM42	Rbm42
79172	101844210	CENPO	Cenpo
79173	101842492	BRME1	Brme1
79174	101831108	CRELD2	Creld2
79176	101825093	FBXL15	Fbxl15
79178	101831628	THTPA	Thtpa
79180	101844483	EFHD2	Efhd2
79183	101828950	TTPAL	Ttpal
79184	101827903	BRCC3	Brcc3
79187	101835189	FSD1	Fsd1
79188	101841538	TMEM43	Tmem43
79190	101833865	IRX6	Irx6
79191	101834749	IRX3	Irx3
79192	101834152	IRX1	Irx1
79228	101838611	THOC6	Thoc6
79258	101840197	MMEL1	Mmel1
79269	101839638	DCAF10	Dcaf10
79324	101828645	OR51G1	LOC101828645
79363	101841021	CPLANE2	Cplane2
79364	101836605	ZXDC	Zxdc
79365	101835162	BHLHE41	Bhlhe41
79366	101833286	HMGN5	Hmgn5
79369	101828486	B3GNT4	B3gnt4
79370	101842156	BCL2L14	Bcl2l14
79411	101839199	GLB1L	Glb1l
79412	101836389	KREMEN2	Kremen2
79414	101841298	LRFN3	Lrfn3
79415	101831565	CYBC1	LOC101831565
79441	101824519	HAUS3	Haus3
79442	101832804	LRRC2	Lrrc2
79443	101835277	FYCO1	Fyco1
79444	101822848	BIRC7	Birc7
79446	101834534	WDR25	Wdr25
79447	101833716	PAGR1	Pagr1
79470	101825979	OR51J1	LOC101825979
79490	101842508	OR10G6	LOC101842508
79567	101829001	RIPOR1	Ripor1
79568	101836740	MAIP1	Maip1
79570	101839401	NKAIN1	Nkain1
79571	101835263	GCC1	Gcc1
79572	101840001	ATP13A3	Atp13a3
79573	101824915	TTC13	Ttc13
79574	101824970	EPS8L3	Eps8l3
79575	101836954	ABHD8	Abhd8
79576	101833197	NKAP	LOC101833197
79577	101842070	CDC73	Cdc73
79581	101840231	SLC52A2	Slc52a2
79582	101835233	SPAG16	Spag16
79583	101826797	TMEM231	Tmem231
79586	101836017	CHPF	Chpf
79587	101838490	CARS2	Cars2
79589	101830707	RNF128	Rnf128
79590	101844750	MRPL24	Mrpl24
79591	101827968	ARMH3	Armh3
79594	101830809	MUL1	Mul1
79595	101844711	SAP130	Sap130
79596	101840091	OBI1	Obi1
79598	101827333	CEP97	Cep97
79600	101842817	TCTN1	Tctn1
79602	101833653	ADIPOR2	Adipor2
79603	101839879	CERS4	Cers4
79605	101823864	PGBD5	Pgbd5
79607	101822627	FAM118B	Fam118b
79608	101842800	RIC3	Ric3
79609	101836532	VCPKMT	Vcpkmt
79611	101840345	ACSS3	Acss3
79612	101826092	NAA16	Naa16
79613	101824361	TANGO6	Tango6
79616	101822747	CCNJL	Ccnjl
79618	101839303	HMBOX1	Hmbox1
79621	101823740	RNASEH2B	Rnaseh2b
79622	101835799	SNRNP25	Snrnp25
79623	101830516	GALNT14	Galnt14
79624	101825022	ARMT1	Armt1
79625	101832993	NDNF	Ndnf
79626	101830377	TNFAIP8L2	Tnfaip8l2
79627	101839732	OGFRL1	Ogfrl1
79628	101836985	SH3TC2	Sh3tc2
79629	106022630	OCEL1	Ocel1
79630	101824745	C1orf54	CUNH1orf54
79631	101838244	EFL1	Efl1
79632	101823107	FAM184A	Fam184a
79633	101833146	FAT4	Fat4
79634	101834233	SCRN3	Scrn3
79637	101822834	ARMC7	Armc7
79639	101836234	TMEM53	Tmem53
79641	101825692	ROGDI	Rogdi
79642	101841099	ARSJ	Arsj
79643	101844729	CHMP6	Chmp6
79644	101843963	SRD5A3	Srd5a3
79645	106020760	CLXN	Efcab1
79646	101828180	PANK3	Pank3
79647	101840142	AKIRIN1	Akirin1
79648	106022189	MCPH1	Mcph1
79649	101839510	MAP7D3	Map7d3
79650	101832207	USB1	Usb1
79651	101833668	RHBDF2	Rhbdf2
79652	101823049	TMEM204	Tmem204
79654	101835680	HECTD3	Hectd3
79657	101827303	RPAP3	Rpap3
79658	101840835	ARHGAP10	Arhgap10
79659	101834382	DYNC2H1	Dync2h1
79660	101833909	PPP1R3B	Ppp1r3b
79661	101822563	NEIL1	Neil1
79663	101839202	HSPBAP1	Hspbap1
79664	101835771	ICE2	Ice2
79665	101838242	DHX40	Dhx40
79666	101822632	PLEKHF2	Plekhf2
79668	101837367	PARP8	Parp8
79669	101832027	C3orf52	CUNH3orf52
79670	101841910	TUT7	Tut7
79671	106021082	NLRX1	Nlrx1
79672	101831042	FN3KRP	LOC101831042
79673	101822986	ZNF329	Znf329
79674	101829900	VEPH1	Veph1
79675	101839783	FASTKD1	Fastkd1
79676	101826649	OGFOD2	Ogfod2
79677	101834121	SMC6	Smc6
79679	101826276	VTCN1	Vtcn1
79680	101835518	RTL10	Rtl10
79682	101825116	CENPU	Cenpu
79683	101836502	ZDHHC14	Zdhhc14
79684	101825911	MSANTD2	Msantd2
79685	101835743	SAP30L	Sap30l
79689	101829375	STEAP4	Steap4
79690	101830268	GAL3ST4	Gal3st4
79691	101836986	QTRT2	Qtrt2
79693	101832673	YRDC	Yrdc
79694	101829947	MANEA	Manea
79695	101840390	GALNT12	Galnt12
79696	101839522	ZC2HC1C	Zc2hc1c
79697	101837244	RIOX1	Riox1
79698	101837758	ZMAT4	Zmat4
79699	110341250	ZYG11B	Zyg11b
79701	101832267	OGFOD3	Ogfod3
79703	101823235	C11orf80	CUNH11orf80
79705	101829749	LRRK1	Lrrk1
79706	101825950	PRKRIP1	Prkrip1
79707	101827523	NOL9	Nol9
79709	101841413	COLGALT1	Colgalt1
79710	101829897	MORC4	Morc4
79711	101837292	IPO4	Ipo4
79712	101840171	GTDC1	Gtdc1
79713	101835617	IGFLR1	Igflr1
79714	101827157	CCDC51	Ccdc51
79716	101834022	NPEPL1	Npepl1
79717	101825463	PPCS	Ppcs
79718	101831013	TBL1XR1	Tbl1xr1
79719	101832550	AAGAB	Aagab
79720	101826912	VPS37B	Vps37b
79722	101843730	ANKRD55	Ankrd55
79723	101844757	SUV39H2	Suv39h2
79724	101830290	ZNF768	Znf768
79726	101837694	WDR59	Wdr59
79727	101831151	LIN28A	Lin28a
79728	101830026	PALB2	Palb2
79729	101842298	SH3D21	Sh3d21
79730	101843663	NSUN7	Nsun7
79731	101842257	NARS2	Nars2
79733	101826828	E2F8	E2f8
79734	101823619	KCTD17	Kctd17
79735	101831710	TBC1D17	Tbc1d17
79736	101843330	TEFM	Tefm
79738	101841696	BBS10	Bbs10
79739	101827444	TTLL7	Ttll7
79740	101836815	ZBBX	Zbbx
79741	101835100	CCDC7	Ccdc7
79742	101824012	DIPK2B	Dipk2b
79745	101828990	CLIP4	Clip4
79746	101840482	ECHDC3	Echdc3
79747	106023197	ADGB	Adgb
79748	101844276	LMAN1L	Lman1l
79750	101836388	ZNF385D	Znf385d
79751	101836242	SLC25A22	Slc25a22
79752	101842044	ZFAND1	Zfand1
79753	101834933	SNIP1	Snip1
79754	101838050	ASB13	Asb13
79755	101830773	ZNF750	Znf750
79759	101824304	ZNF668	Znf668
79760	101837836	GEMIN7	Gemin7
79762	101830997	C1orf115	CUNH1orf115
79763	101839336	ISOC2	Isoc2
79767	101825152	ELMO3	Elmo3
79768	101827889	KATNBL1	Katnbl1
79770	101832909	TXNDC15	Txndc15
79772	101838374	MCTP1	Mctp1
79774	101840923	GRTP1	Grtp1
79776	101837217	ZFHX4	Zfhx4
79777	101839817	ACBD4	Acbd4
79778	101843078	MICALL2	Micall2
79780	101826634	CCDC82	Ccdc82
79781	101827528	IQCA1	Iqca1
79782	101824155	LRRC31	Lrrc31
79783	101833330	SUGCT	Sugct
79784	101832937	MYH14	Myh14
79785	101829254	RERGL	Rergl
79786	101836980	KLHL36	Klhl36
79789	101839107	CLMN	Clmn
79791	101841270	FBXO31	Fbxo31
79792	101834419	GSDMD	Gsdmd
79794	101838872	SPRING1	Spring1
79796	101829066	ALG9	Alg9
79797	101842134	ZNF408	Znf408
79798	101842655	ARMC5	Armc5
79800	101842688	CARF	Carf
79801	101834911	SHCBP1	Shcbp1
79802	101835355	HHIPL2	Hhipl2
79803	101827711	HPS6	Hps6
79805	110343338	VASH2	Vash2
79807	101826734	GSTCD	Gstcd
79809	101822981	TTC21B	Ttc21b
79810	101826752	PTCD2	Ptcd2
79811	101840109	SLTM	Sltm
79812	101824451	MMRN2	Mmrn2
79813	101823944	EHMT1	Ehmt1
79814	101843966	AGMAT	Agmat
79815	101822661	NIPAL2	Nipal2
79816	101834844	TLE6	Tle6
79817	101842373	MOB3B	Mob3b
79819	101842787	DNAI4	Dnai4
79822	101825259	ARHGAP28	Arhgap28
79823	101830081	CAMKMT	Camkmt
79825	101830156	EFCC1	Efcc1
79827	101826251	CLMP	LOC101826251
79828	101837912	METTL8	Mettl8
79829	101831978	NAA40	Naa40
79830	101825947	ZMYM1	Zmym1
79831	101826930	KDM8	Kdm8
79832	101842473	QSER1	Qser1
79833	121133805	GEMIN6	Gemin6
79834	101842336	PEAK1	Peak1
79836	101827875	LONRF3	Lonrf3
79837	101836309	PIP4K2C	Pip4k2c
79838	101825936	TMC5	Tmc5
79840	101840800	NHEJ1	Nhej1
79841	101822434	AGBL2	Agbl2
79842	101826408	ZBTB3	Zbtb3
79843	101830277	FAM124B	Fam124b
79845	101827470	RNF122	Rnf122
79846	101830999	CFAP69	Cfap69
79847	101832229	MFSD13A	Mfsd13a
